,from_dest,co2_emissions,price,from_airport_code,dest_airport_code,distance
2196,"DEL,DXB",415000.0,361.0,DEL,DXB,2183.598648378199
2197,"DEL,HND",1002000.0,2987.0,DEL,HND,5859.759537616553
2198,"DEL,CAN",906000.0,5296.0,DEL,CAN,3649.685111357817
2199,"DEL,KUL",609000.0,1600.0,DEL,KUL,3876.904919884647
2200,"DEL,MAN",876000.0,1636.0,DEL,MAN,6815.792939574738
2201,"DEL,PEK",1094000.0,3999.0,DEL,PEK,3808.9386118049733
2202,"DEL,AMS",823000.0,1413.0,DEL,AMS,6363.454304622746
2203,"DEL,LAX",1619500.0,1868.0,DEL,LAX,12875.250082531826
2204,"DEL,PVG",925000.0,3093.0,DEL,PVG,4291.475549252588
2205,"DEL,LIM",1892000.0,2488.0,DEL,LIM,16770.33204486004
2206,"DEL,BOG",1677000.0,2341.0,DEL,BOG,15204.419347407262
2207,"DEL,MCO",1494000.0,1899.0,DEL,MCO,13273.88360700111
2208,"DEL,DOH",425000.0,500.0,DEL,DOH,2549.2123442240995
2209,"DEL,CAI",536000.0,925.0,DEL,CAI,4402.923358304318
2210,"DEL,IAH",1479000.0,2421.0,DEL,IAH,13455.31643514952
2211,"DEL,DME",836000.0,2507.0,DEL,DME,4307.052250167519
2212,"DEL,SFO",1562000.0,2321.0,DEL,SFO,12380.866476857169
2213,"DEL,FRA",790000.0,1121.0,DEL,FRA,6120.6207966958
2214,"DEL,CPT",1086000.0,1219.0,DEL,CPT,9283.323224034742
2215,"BOM,ALG",956000.0,2114.0,BOM,ALG,6970.195317696501
2216,"DEL,ATH",781000.0,1794.0,DEL,ATH,4983.889527744839
2217,"DEL,ARN",796000.0,1131.0,DEL,ARN,5583.113900680284
2218,"BOM,MEL",1220000.0,1241.0,BOM,MEL,9806.304478468059
2219,"DEL,CGK",769000.0,953.0,DEL,CGK,4990.178360331974
2220,"DEL,IST",629000.0,1345.5,DEL,IST,4564.971794143513
2221,"BOM,GRU",1698000.0,3068.0,BOM,GRU,13755.46110526918
2222,"DEL,NRT",1020000.0,2087.0,DEL,NRT,5908.837559023378
2223,"BOM,YYZ",1404000.0,2242.0,BOM,YYZ,12493.64836496524
2224,"DEL,LHR",863000.0,1208.0,DEL,LHR,6731.287540668029
2225,"DEL,MEX",1590000.0,2261.0,DEL,MEX,14661.622751551004
2226,"DEL,ATL",1443000.0,1831.0,DEL,ATL,12830.074968328423
2227,"DEL,CLT",1463000.0,2045.0,DEL,CLT,12558.437817287502
2228,"BOM,SHA",1099000.0,4951.0,BOM,SHA,5019.437670546508
2229,"DEL,OSL",829500.0,1421.0,DEL,OSL,5969.638262783734
2230,"DEL,SEA",1524000.0,2598.0,DEL,SEA,11341.782899311915
2231,"BOM,HGH",1721000.0,5211.0,BOM,HGH,4926.983947805694
2232,"DEL,MNL",854000.0,2063.0,DEL,MNL,4772.777539467903
2233,"BOM,CPH",838000.0,1336.0,BOM,CPH,6410.96135626508
2234,"DEL,JFK",1434000.0,1609.0,DEL,JFK,11754.483922665097
2235,"DEL,FCO",773000.0,1690.0,DEL,FCO,5933.039976618423
2236,"BOM,ADD",529000.0,830.0,BOM,ADD,3834.6951670829635
2237,"DEL,SGN",666000.0,1872.0,DEL,SGN,3651.417175754794
2238,"BOM,MUC",830000.0,1467.0,BOM,MUC,6312.172779388629
2239,"DEL,SIN",621000.0,405.0,DEL,SIN,4159.415254649663
2240,"BOM,AEP",1881000.0,2861.0,BOM,AEP,14938.627495685789
2241,"BOM,DEL",262000.0,125.0,BOM,DEL,1138.23012140583
2242,"DEL,ICN",949000.0,1898.0,DEL,ICN,4652.473441321587
2243,"BOM,VIE",825000.0,1377.5,BOM,VIE,5958.873807358855
2244,"DEL,TPE",857000.0,2167.0,DEL,TPE,4372.023760705482
2245,"BOM,MXP",845000.0,1340.0,BOM,MXP,6508.505686530005
2246,"BOM,CNF",1701000.0,1901.0,BOM,CNF,13429.973916004847
2247,"DEL,SAW",569000.0,713.0,DEL,SAW,4516.68543627187
2248,"BOM,NBO",749000.0,917.0,BOM,NBO,4532.996720698083
2249,"DEL,LGW",867000.0,2172.0,DEL,LGW,6718.855850186922
2250,"BOM,SCL",1927000.0,3091.0,BOM,SCL,16082.83469344997
2251,"BOM,CMN",974000.0,1315.0,BOM,CMN,7994.731927577004
2252,"DEL,ORD",1427000.0,1842.0,DEL,ORD,12021.275875182913
2253,"BOM,PTY",1708000.0,2338.0,BOM,PTY,15649.898172479341
2254,"BOM,SZX",1129000.0,4866.0,BOM,SZX,4259.479531430562
2255,"DEL,PHX",1622000.0,2480.0,DEL,PHX,13054.313969139681
2256,"BOM,LIS",950000.0,1425.0,BOM,LIS,8017.445079512633
2257,"DEL,MIA",1512000.0,1894.0,DEL,MIA,13506.002857570793
2258,"BOM,XIY",1063000.0,5060.0,BOM,XIY,3922.514374854958
2259,"BOM,SVO",767000.0,3062.0,BOM,SVO,5051.370409660541
2260,"BOM,JNB",930000.0,959.0,BOM,JNB,6963.998618341466
2261,"BOM,DUB",887000.0,1386.0,BOM,DUB,7601.492581685859
2262,"DEL,FLL",1459000.0,1894.0,DEL,FLL,13472.013915837368
2263,"BOM,MAD",895000.0,1373.0,BOM,MAD,7517.688905554809
2264,"BOM,CDG",831000.0,1073.0,BOM,CDG,6993.626260418988
2265,"DEL,ZRH",736000.0,1392.0,DEL,ZRH,6147.843545569998
2266,"BOM,BKK",609000.0,550.0,BOM,BKK,3030.5837101258458
2267,"BOM,SYD",1218000.0,1172.0,BOM,SYD,10158.96937838435
